congress,measure_type,measure_number,measure_id,origin_chamber,current_chamber,orig_publish_date,update_date,title,action_date,action_desc,summary_text,topic_tags,text_chunk
119,House Concurrent Resolution,2,id119hconres2,HOUSE,HOUSE,1/3/2025,2/7/2025,Reclaiming Congress’s Constitutional Mandate in Trade Resolution,1/3/2025,Introduced in House,<p><strong>Reclaiming Congress’s Constitutional Mandate in Trade Resolution</strong></p><p>This concurrent resolution establishes a process for transferring the functions and responsibilities of the Office of the Trade Representative (USTR) from the executive branch to the legislative branch. The concurrent resolution establishes the Joint Ad Hoc Committee on Trade Responsibilities and the Congressional Advisory Board on Trade Responsibilities to plan for and implement the transfer.</p><p>The Joint Ad Hoc Committee on Trade Responsibilities shall consist of 14 members of Congress appointed by majority and minority party leaders of the two chambers of Congress&nbsp;and meeting qualifications specified in the bill. The committee shall develop a plan under which the functions and responsibilities of the USTR shall be moved and provide its plan in a report to Congress within 16 months after the committee is appointed.&nbsp;</p><p>The bill also establishes a 21-member Congressional Advisory Board on Trade Responsibilities responsible for advising the committee in its development of the plan. Individuals meeting qualifications specified in the bill shall be appointed by the Trade Representative and majority and minority party leaders.</p><p>The concurrent resolution also provides that the USTR shall provide such information and assistance the committee and the advisory board may reasonably require to carry out their activities.</p><p>The transition of the USTR to the legislative branch occurs four years after the committee submits its report.</p>,"['Congress', 'Economics and Public Finance', 'Finance and Financial Sector']",after the committee is appointed.&nbsp;</p><p>The bill also establishes a 21-member Congressional Advisory Board on Trade Responsibilities responsible for advising the committee in its development of the plan. Individuals meeting qualifications specified in the bill shall be appointed by the Trade Representative and majority and minority party leaders.</p><p>The concurrent resolution also provides that the USTR shall provide such information and assistance the committee and the advisory board
119,House Concurrent Resolution,2,id119hconres2,HOUSE,HOUSE,1/3/2025,2/7/2025,Reclaiming Congress’s Constitutional Mandate in Trade Resolution,1/3/2025,Introduced in House,<p><strong>Reclaiming Congress’s Constitutional Mandate in Trade Resolution</strong></p><p>This concurrent resolution establishes a process for transferring the functions and responsibilities of the Office of the Trade Representative (USTR) from the executive branch to the legislative branch. The concurrent resolution establishes the Joint Ad Hoc Committee on Trade Responsibilities and the Congressional Advisory Board on Trade Responsibilities to plan for and implement the transfer.</p><p>The Joint Ad Hoc Committee on Trade Responsibilities shall consist of 14 members of Congress appointed by majority and minority party leaders of the two chambers of Congress&nbsp;and meeting qualifications specified in the bill. The committee shall develop a plan under which the functions and responsibilities of the USTR shall be moved and provide its plan in a report to Congress within 16 months after the committee is appointed.&nbsp;</p><p>The bill also establishes a 21-member Congressional Advisory Board on Trade Responsibilities responsible for advising the committee in its development of the plan. Individuals meeting qualifications specified in the bill shall be appointed by the Trade Representative and majority and minority party leaders.</p><p>The concurrent resolution also provides that the USTR shall provide such information and assistance the committee and the advisory board may reasonably require to carry out their activities.</p><p>The transition of the USTR to the legislative branch occurs four years after the committee submits its report.</p>,"['Congress', 'Economics and Public Finance', 'Finance and Financial Sector']",assistance the committee and the advisory board may reasonably require to carry out their activities.</p><p>The transition of the USTR to the legislative branch occurs four years after the committee submits its report.</p>
119,House Concurrent Resolution,3,id119hconres3,HOUSE,HOUSE,1/13/2025,2/4/2025,Expressing support for the Geneva Consensus Declaration on Promoting Women's Health and Strengthening the Family and urging that the United States rejoin this historic declaration.,1/13/2025,Introduced in House,"<p>This concurrent resolution affirms the commitments in the Geneva Consensus Declaration on Promoting Women's Health and Strengthening the Family and applauds the signatory countries for their dedication to advancing women's health, protecting life at every stage while affirming that there is no international right to abortion, and upholding the importance of the family as foundational to society.</p><p>The resolution also states that Congress will work with the executive branch to ensure that the United States does not conduct or fund abortions, abortion lobbying, or coercive family planning in foreign countries.</p>","['International Affairs', 'Foreign Trade and International Finance', 'Government Operations and Politics']","<p>This concurrent resolution affirms the commitments in the Geneva Consensus Declaration on Promoting Women's Health and Strengthening the Family and applauds the signatory countries for their dedication to advancing women's health, protecting life at every stage while affirming that there is no international right to abortion, and upholding the importance of the family as foundational to society.</p><p>The resolution also states that Congress will work with the executive branch to ensure that"
119,House Concurrent Resolution,3,id119hconres3,HOUSE,HOUSE,1/13/2025,2/4/2025,Expressing support for the Geneva Consensus Declaration on Promoting Women's Health and Strengthening the Family and urging that the United States rejoin this historic declaration.,1/13/2025,Introduced in House,"<p>This concurrent resolution affirms the commitments in the Geneva Consensus Declaration on Promoting Women's Health and Strengthening the Family and applauds the signatory countries for their dedication to advancing women's health, protecting life at every stage while affirming that there is no international right to abortion, and upholding the importance of the family as foundational to society.</p><p>The resolution also states that Congress will work with the executive branch to ensure that the United States does not conduct or fund abortions, abortion lobbying, or coercive family planning in foreign countries.</p>","['International Affairs', 'Foreign Trade and International Finance', 'Government Operations and Politics']","work with the executive branch to ensure that the United States does not conduct or fund abortions, abortion lobbying, or coercive family planning in foreign countries.</p>"
119,House Concurrent Resolution,4,id119hconres4,HOUSE,HOUSE,1/28/2025,2/3/2025,Expressing the sense of Congress that tax-exempt fraternal benefit societies have historically provided and continue to provide critical benefits to the people and communities of the United States.,1/28/2025,Introduced in House,"<p>This concurrent resolution expresses the sense of Congress that tax-exempt fraternal benefit societies serve as a private economic and social support system,&nbsp;providing benefits to their members&nbsp;is necessary to support the charitable and fraternal activities of the volunteer chapters,&nbsp;and their work should continue to be promoted.</p>","['Social Welfare', 'Congress', 'Taxation']","<p>This concurrent resolution expresses the sense of Congress that tax-exempt fraternal benefit societies serve as a private economic and social support system,&nbsp;providing benefits to their members&nbsp;is necessary to support the charitable and fraternal activities of the volunteer chapters,&nbsp;and their work should continue to be promoted.</p>"
119,House Concurrent Resolution,5,id119hconres5,HOUSE,HOUSE,1/28/2025,3/7/2025,Legislative Proxy and Absence Accommodation Resolution,1/28/2025,Introduced in House,"<p><strong>Legislative Proxy and Absence Accommodation Resolution</strong></p><p>This concurrent resolution authorizes proxy voting and remote appearances by Members of&nbsp;Congress&nbsp;who are&nbsp;absent due to an&nbsp;illness, military service,&nbsp;jury duty, or other circumstances.&nbsp;</p><p>The concurrent resolution establishes grounds and procedures by which an absent Member of the House of Representatives or the Senate may (1) designate another Member to cast a vote or record the presence of the absent Member; and (2) remotely appear at a committee proceeding.</p><p>The concurrent resolution authorizes proxy voting and remote appearances for absences due to</p><ul><li>jury duty;</li><li>the death of a family member;</li><li>a family member who has a serious health condition;</li><li>the Member's own&nbsp;illness or serious health condition; </li><li>the birth, adoption, or foster placement of a son or daughter;</li><li>the Member serving in the armed services;</li><li>a family member being called to active duty;&nbsp;or</li><li>a condition preventing the Member from safely traveling to or performing work at the proceeding.</li></ul><p>Certain purposes are time-limited; for example, an absence due to a Member's own illness is limited to seven days in a calendar year.</p><p>Further, a Member must provide to the Clerk of the House or the Secretary of the Senate, respectively&nbsp;(1) a written proxy designation or notice of remote appearance, (2) the grounds for the absence, and (3) such documentation as they may require.&nbsp;The Clerk and Secretary must maintain and make publicly available a list of the grounds, time frames, and other details about Members&nbsp;using these provisions.</p>","['Congress', 'House of Representatives', 'House Democrats and Republicans']","<p><strong>Legislative Proxy and Absence Accommodation Resolution</strong></p><p>This concurrent resolution authorizes proxy voting and remote appearances by Members of&nbsp;Congress&nbsp;who are&nbsp;absent due to an&nbsp;illness, military service,&nbsp;jury duty, or other circumstances.&nbsp;</p><p>The concurrent resolution establishes grounds and procedures by which an absent Member of the House of Representatives or the Senate may (1) designate another Member to cast a vote or record the"
119,House Concurrent Resolution,5,id119hconres5,HOUSE,HOUSE,1/28/2025,3/7/2025,Legislative Proxy and Absence Accommodation Resolution,1/28/2025,Introduced in House,"<p><strong>Legislative Proxy and Absence Accommodation Resolution</strong></p><p>This concurrent resolution authorizes proxy voting and remote appearances by Members of&nbsp;Congress&nbsp;who are&nbsp;absent due to an&nbsp;illness, military service,&nbsp;jury duty, or other circumstances.&nbsp;</p><p>The concurrent resolution establishes grounds and procedures by which an absent Member of the House of Representatives or the Senate may (1) designate another Member to cast a vote or record the presence of the absent Member; and (2) remotely appear at a committee proceeding.</p><p>The concurrent resolution authorizes proxy voting and remote appearances for absences due to</p><ul><li>jury duty;</li><li>the death of a family member;</li><li>a family member who has a serious health condition;</li><li>the Member's own&nbsp;illness or serious health condition; </li><li>the birth, adoption, or foster placement of a son or daughter;</li><li>the Member serving in the armed services;</li><li>a family member being called to active duty;&nbsp;or</li><li>a condition preventing the Member from safely traveling to or performing work at the proceeding.</li></ul><p>Certain purposes are time-limited; for example, an absence due to a Member's own illness is limited to seven days in a calendar year.</p><p>Further, a Member must provide to the Clerk of the House or the Secretary of the Senate, respectively&nbsp;(1) a written proxy designation or notice of remote appearance, (2) the grounds for the absence, and (3) such documentation as they may require.&nbsp;The Clerk and Secretary must maintain and make publicly available a list of the grounds, time frames, and other details about Members&nbsp;using these provisions.</p>","['Congress', 'House of Representatives', 'House Democrats and Republicans']","another Member to cast a vote or record the presence of the absent Member; and (2) remotely appear at a committee proceeding.</p><p>The concurrent resolution authorizes proxy voting and remote appearances for absences due to</p><ul><li>jury duty;</li><li>the death of a family member;</li><li>a family member who has a serious health condition;</li><li>the Member's own&nbsp;illness or serious health condition; </li><li>the birth, adoption, or foster placement of a son or daughter;</li><li>the"
119,House Concurrent Resolution,5,id119hconres5,HOUSE,HOUSE,1/28/2025,3/7/2025,Legislative Proxy and Absence Accommodation Resolution,1/28/2025,Introduced in House,"<p><strong>Legislative Proxy and Absence Accommodation Resolution</strong></p><p>This concurrent resolution authorizes proxy voting and remote appearances by Members of&nbsp;Congress&nbsp;who are&nbsp;absent due to an&nbsp;illness, military service,&nbsp;jury duty, or other circumstances.&nbsp;</p><p>The concurrent resolution establishes grounds and procedures by which an absent Member of the House of Representatives or the Senate may (1) designate another Member to cast a vote or record the presence of the absent Member; and (2) remotely appear at a committee proceeding.</p><p>The concurrent resolution authorizes proxy voting and remote appearances for absences due to</p><ul><li>jury duty;</li><li>the death of a family member;</li><li>a family member who has a serious health condition;</li><li>the Member's own&nbsp;illness or serious health condition; </li><li>the birth, adoption, or foster placement of a son or daughter;</li><li>the Member serving in the armed services;</li><li>a family member being called to active duty;&nbsp;or</li><li>a condition preventing the Member from safely traveling to or performing work at the proceeding.</li></ul><p>Certain purposes are time-limited; for example, an absence due to a Member's own illness is limited to seven days in a calendar year.</p><p>Further, a Member must provide to the Clerk of the House or the Secretary of the Senate, respectively&nbsp;(1) a written proxy designation or notice of remote appearance, (2) the grounds for the absence, and (3) such documentation as they may require.&nbsp;The Clerk and Secretary must maintain and make publicly available a list of the grounds, time frames, and other details about Members&nbsp;using these provisions.</p>","['Congress', 'House of Representatives', 'House Democrats and Republicans']","placement of a son or daughter;</li><li>the Member serving in the armed services;</li><li>a family member being called to active duty;&nbsp;or</li><li>a condition preventing the Member from safely traveling to or performing work at the proceeding.</li></ul><p>Certain purposes are time-limited; for example, an absence due to a Member's own illness is limited to seven days in a calendar year.</p><p>Further, a Member must provide to the Clerk of the House or the Secretary of the Senate,"
119,House Concurrent Resolution,5,id119hconres5,HOUSE,HOUSE,1/28/2025,3/7/2025,Legislative Proxy and Absence Accommodation Resolution,1/28/2025,Introduced in House,"<p><strong>Legislative Proxy and Absence Accommodation Resolution</strong></p><p>This concurrent resolution authorizes proxy voting and remote appearances by Members of&nbsp;Congress&nbsp;who are&nbsp;absent due to an&nbsp;illness, military service,&nbsp;jury duty, or other circumstances.&nbsp;</p><p>The concurrent resolution establishes grounds and procedures by which an absent Member of the House of Representatives or the Senate may (1) designate another Member to cast a vote or record the presence of the absent Member; and (2) remotely appear at a committee proceeding.</p><p>The concurrent resolution authorizes proxy voting and remote appearances for absences due to</p><ul><li>jury duty;</li><li>the death of a family member;</li><li>a family member who has a serious health condition;</li><li>the Member's own&nbsp;illness or serious health condition; </li><li>the birth, adoption, or foster placement of a son or daughter;</li><li>the Member serving in the armed services;</li><li>a family member being called to active duty;&nbsp;or</li><li>a condition preventing the Member from safely traveling to or performing work at the proceeding.</li></ul><p>Certain purposes are time-limited; for example, an absence due to a Member's own illness is limited to seven days in a calendar year.</p><p>Further, a Member must provide to the Clerk of the House or the Secretary of the Senate, respectively&nbsp;(1) a written proxy designation or notice of remote appearance, (2) the grounds for the absence, and (3) such documentation as they may require.&nbsp;The Clerk and Secretary must maintain and make publicly available a list of the grounds, time frames, and other details about Members&nbsp;using these provisions.</p>","['Congress', 'House of Representatives', 'House Democrats and Republicans']","of the House or the Secretary of the Senate, respectively&nbsp;(1) a written proxy designation or notice of remote appearance, (2) the grounds for the absence, and (3) such documentation as they may require.&nbsp;The Clerk and Secretary must maintain and make publicly available a list of the grounds, time frames, and other details about Members&nbsp;using these provisions.</p>"
119,House Concurrent Resolution,6,id119hconres6,HOUSE,HOUSE,1/28/2025,3/11/2025,Majority Rule Resolution,1/28/2025,Introduced in House,"<p><strong>Majority Rule Resolution</strong></p><p>This concurrent resolution provides that the House of Representatives and the Senate may not require more than a simple majority of those voting, a quorum being present, in order to bring debate to a close in such chamber.</p>","['Congress', 'Commemorations', 'Agriculture and Food']","<p><strong>Majority Rule Resolution</strong></p><p>This concurrent resolution provides that the House of Representatives and the Senate may not require more than a simple majority of those voting, a quorum being present, in order to bring debate to a close in such chamber.</p>"
119,House Concurrent Resolution,7,id119hconres7,HOUSE,HOUSE,1/28/2025,3/14/2025,Establishing the Task Force on the Legislative Process.,1/28/2025,Introduced in House,<p>This concurrent resolution temporarily establishes a bipartisan and bicameral Task Force on the Legislative Process. The task force must analyze and&nbsp;report on ways to expedite the consideration of legislation that passed in its originating chamber with wide and bipartisan support.</p><p>The task force must submit a final report of its recommendations within one year of the passage of this concurrent resolution. Congress must make the report publicly available<strong>.</strong></p><p>The task force terminates upon the submission of the report.</p>,"['Congress', 'Economics and Public Finance', 'Legislation']",<p>This concurrent resolution temporarily establishes a bipartisan and bicameral Task Force on the Legislative Process. The task force must analyze and&nbsp;report on ways to expedite the consideration of legislation that passed in its originating chamber with wide and bipartisan support.</p><p>The task force must submit a final report of its recommendations within one year of the passage of this concurrent resolution. Congress must make the report publicly available<strong>.</strong></p><p>The
119,House Concurrent Resolution,7,id119hconres7,HOUSE,HOUSE,1/28/2025,3/14/2025,Establishing the Task Force on the Legislative Process.,1/28/2025,Introduced in House,<p>This concurrent resolution temporarily establishes a bipartisan and bicameral Task Force on the Legislative Process. The task force must analyze and&nbsp;report on ways to expedite the consideration of legislation that passed in its originating chamber with wide and bipartisan support.</p><p>The task force must submit a final report of its recommendations within one year of the passage of this concurrent resolution. Congress must make the report publicly available<strong>.</strong></p><p>The task force terminates upon the submission of the report.</p>,"['Congress', 'Economics and Public Finance', 'Legislation']",publicly available<strong>.</strong></p><p>The task force terminates upon the submission of the report.</p>
119,House Concurrent Resolution,8,id119hconres8,HOUSE,HOUSE,2/6/2025,3/13/2025,"Expressing the sense of Congress that the United States should resume normal diplomatic relations with Taiwan, negotiate a bilateral free trade agreement with Taiwan, and support Taiwans membership in international organizations.",2/6/2025,Introduced in House,<p>This concurrent resolution calls on the President to abandon the One China policy in favor of one that recognizes Taiwan as an independent country that is not a part of China. The resolution also urges the President to bolster diplomatic and economic relations between the United States and Taiwan through specified means.</p>,"['International Affairs', 'China and International Affairs', 'Commemorations']",<p>This concurrent resolution calls on the President to abandon the One China policy in favor of one that recognizes Taiwan as an independent country that is not a part of China. The resolution also urges the President to bolster diplomatic and economic relations between the United States and Taiwan through specified means.</p>
119,House Concurrent Resolution,9,id119hconres9,HOUSE,HOUSE,2/6/2025,3/17/2025,Authorizing the use of the Capitol Grounds for the National Peace Officers Memorial Service and the National Honor Guard and Pipe Band Exhibition.,2/6/2025,Introduced in House,"<p>This concurrent resolution authorizes the National Fraternal Order of Police to sponsor two public events on Capitol grounds: the 44th Annual National Peace Officers Memorial Service (on&nbsp;May 15, 2025), and the National Honor Guard and Pipe Band Exhibition (on May 14, 2025). The concurrent resolution also authorizes the Speaker of the House and the Committee on Rules and Administration of the Senate to&nbsp;jointly designate alternate dates.&nbsp;</p>","['Congress', 'Commemorations', 'Crime and Law Enforcement']","<p>This concurrent resolution authorizes the National Fraternal Order of Police to sponsor two public events on Capitol grounds: the 44th Annual National Peace Officers Memorial Service (on&nbsp;May 15, 2025), and the National Honor Guard and Pipe Band Exhibition (on May 14, 2025). The concurrent resolution also authorizes the Speaker of the House and the Committee on Rules and Administration of the Senate to&nbsp;jointly designate alternate dates.&nbsp;</p>"
119,House Joint Resolution,1,id119hjres1,HOUSE,HOUSE,1/3/2025,1/14/2025,Proposing an amendment to the Constitution of the United States to require that the Supreme Court of the United States be composed of nine justices.,1/3/2025,Introduced in House,<p>This joint resolution proposes a constitutional amendment requiring the Supreme Court to be composed&nbsp;of nine Justices—one Chief Justice and eight Associate Justices.</p>,"['Law', 'Crime and Law Enforcement', 'Congress']",<p>This joint resolution proposes a constitutional amendment requiring the Supreme Court to be composed&nbsp;of nine Justices—one Chief Justice and eight Associate Justices.</p>
